id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
7930,41.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.337022711,0.372179064,27.91944764,3244.32926
7931,411.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.54613583,0.459464772,37.80745277,6922.84679
7932,757.0,20.0,0.0,0.042,0.147,0.021,77.4,46.8,64.7,55.8,27.0,45.8,3.77,0.06,0.342841074,0.382602075,28.77478764,3447.0821
7933,232.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.500058984,0.444658692,37.7247238,7028.6735
7934,345.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.529678291,0.442865602,35.20741312,6920.08427
7935,302.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.608930974,0.500653697,42.0271829,7771.01027
7936,542.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.262139643,0.349353787,32.29905902,2379.90521
7937,577.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.466109593,0.428118259,33.12546719,5439.4215
7938,41.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.482854142,0.423927032,34.83881461,5018.45303
7939,584.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483671436,0.445587455,35.43484314,5016.74159
7940,693.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.582482579,0.488005014,40.81318096,7897.9319
7941,436.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.515771805,0.455614374,37.29886067,6060.28382
7942,11.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.425010896,0.388167887,29.73999168,5330.06203
7943,689.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564904359,0.460180133,37.4186977,6707.59259
7944,502.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.55195445,0.480779062,39.64161958,7085.06308
7945,613.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.320564713,0.399935482,27.40175511,2384.72892
7946,41.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.334593591,0.354413049,27.3454535,2988.05944
7947,161.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.506793789,0.453994528,36.97225667,6187.95188
7948,738.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.466974086,0.429452031,33.94201411,4930.61903
7949,635.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.513772901,0.459420676,36.82816896,5674.02852
7950,284.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583697575,0.482118713,40.55976952,6862.90839
7951,212.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.496598201,0.444139023,35.50118221,5636.30874
7952,724.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449877074,0.425220363,33.23244939,4924.35736
7953,533.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429580755,0.40166998,33.85831713,4905.49871
7954,549.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.556715923,0.476308423,39.98873363,7022.18973
7955,586.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.603493403,0.504526655,42.18519611,7907.24067
7956,311.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.451103585,0.395636151,32.15868546,5514.66748
7957,211.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.635315515,0.521136035,43.93700206,8013.62631
7958,457.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.444254359,0.426773305,33.33119375,5178.27031
7959,6.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.320564713,0.377566465,28.43820263,3496.35236
7960,462.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502398084,0.453994528,36.21076317,6079.08526
7961,674.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509933842,0.453507667,36.97636061,5867.99722
7962,627.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.485336051,0.449871489,34.35665515,5199.79211
7963,716.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.342841074,0.388525442,28.84228529,3269.27176
7964,123.0,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.534126224,0.460180133,37.90930402,6374.4443
7965,577.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.535364693,0.442111609,35.18441169,7048.87072
7966,524.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.346410766,0.379871916,28.28409524,3496.35236
7967,319.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.568853507,0.487427885,39.58916872,6836.39728
7968,21.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.430443779,0.409438226,32.27459053,4769.31827
7969,130.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.572046486,0.485912698,39.09185599,7163.9441
7970,146.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.426228043,0.41951938,33.33119375,4320.87416
7971,773.0,25.0,0.5,0.38,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.546174929,0.475965002,39.09688443,6919.34518
7972,553.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.464411249,0.409987805,33.22890035,5501.87808
7973,748.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.548724554,0.488527456,39.98873363,7071.83395
7974,647.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.585377664,0.489992416,40.4613306,7793.44206
7975,271.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.635017998,0.520003767,43.68715255,8357.06722
7976,201.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476202171,0.413380913,34.11609108,5347.71894
7977,598.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509158377,0.455238354,36.97636061,6994.24801
7978,517.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.249334678,0.262139643,37.78638255,2605.69676
7979,524.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.41016336,0.42018755,31.59741611,4696.44394
7980,582.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.385021951,0.400980125,29.90851804,4936.01177
7981,732.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.49368953,0.442111609,35.50033008,5732.24032
7982,234.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.520587192,0.435584965,35.80706195,6493.63712
7983,274.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.397461189,0.394461774,30.27510191,4068.35066
7984,443.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.603524723,0.506686303,42.24537298,7778.34916
7985,257.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.49739138,0.446570029,35.8744954,5637.9843
7986,379.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.543722877,0.463020067,37.71251297,5556.3746
7987,338.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.423038771,0.414830175,31.60733169,4694.60819
7988,220.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.566719686,0.464066853,34.87598919,6638.65649
7989,495.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.595948108,0.491813116,41.17620131,7380.6338
7990,309.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.508991582,0.45807618,36.66168432,6071.2289
7991,699.0,25.0,0.75,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.460126356,0.438875462,33.84753901,6071.2289
7992,591.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.58492102,0.497916665,40.81318096,7127.16457
7993,387.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.601357636,0.497978979,41.73066669,7455.41638
7994,554.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.492809568,0.449545727,35.92331365,5916.86224
7995,379.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.621376432,0.514790079,43.93700206,8157.23694
7996,704.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.476807761,0.417947008,34.83881461,5954.51315
7997,611.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.470881648,0.466670798,34.30007912,5449.4212
7998,524.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.569713565,0.482423774,39.17159714,6903.87339
7999,615.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.548724554,0.430368732,35.88512085,6467.65476
8000,564.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.579179402,0.488568502,40.33593654,7399.87589
8001,679.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.509933842,0.430358895,36.84586824,6237.20605
8002,506.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.424574228,0.404575636,31.64262219,4546.78674
8003,723.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.599953146,0.449306369,41.93452098,7675.96352
8004,432.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.610321439,0.504526655,42.13008169,7085.06308
8005,195.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.572611128,0.488005014,39.46947609,7800.50128
8006,42.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.477832221,0.436777234,34.33849206,5755.70016
8007,227.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.596551315,0.497978979,41.52614508,7829.514
8008,547.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583697575,0.48363057,40.03902035,7479.93417
8009,19.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.393394771,0.408088064,31.78225878,4045.47966
8010,546.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.473142233,0.439040667,34.64257354,5462.13394
8011,587.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.506987743,0.436777234,34.77772061,6331.86722
8012,489.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.392540298,0.391441876,30.79374092,3804.61017
8013,481.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.58249065,0.497864974,41.17620131,7181.42522
8014,415.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.576561833,0.494864674,41.93725753,7301.10622
8015,81.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.535364693,0.443889013,38.0603745,6806.49269
8016,572.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.394441163,0.39728943,30.21832512,4079.91244
8017,573.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.4965362,0.447536765,35.97225667,6115.94707
8018,566.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.467156853,0.436459223,34.66057255,5291.89688
8019,444.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.62818447,0.513260507,43.33471751,7825.87492
8020,326.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.567958657,0.449239458,41.61500537,7920.06175
8021,81.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.398218446,0.391524096,30.54630597,4042.84264
8022,758.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.546259537,0.470846733,36.04777028,6608.04163
8023,191.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.521906846,0.456450549,37.3001964,6277.16867
8024,535.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403476889,0.409384028,31.02327724,4460.91457
8025,693.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.565324698,0.474952374,39.44864975,7230.1325
8026,653.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.399193166,0.409862936,31.00460557,4310.6254
8027,315.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.594364445,0.491124144,41.35738644,7778.34916
8028,423.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.62818447,0.514873193,44.56159301,8307.38018
8029,761.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.551264467,0.471592749,38.63984283,6869.7776
8030,723.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.56581933,0.462547404,37.7247238,6598.85404
8031,740.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.546174929,0.456066643,37.71251297,6491.22353
8032,605.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.542170237,0.43226586,33.31178956,6443.2569
8033,627.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.378917495,0.395636151,29.64786104,3496.35236
8034,346.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.538593399,0.440298814,37.74750888,6752.17704
8035,399.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.578556842,0.486632377,40.65549833,7207.4203
8036,324.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546174929,0.477438541,39.33251373,6929.5548
8037,456.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.53255682,0.432226587,36.09379556,6529.98232
8038,641.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,25.43353016,2625.26916
8039,425.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.477961423,0.423988312,34.23244939,5462.13394
8040,563.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.390063566,0.402105764,30.66218699,4056.83427
8041,392.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.493757519,0.424311942,35.41408191,5700.24324
8042,50.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.382036352,0.382702852,30.28235597,3901.98955
8043,766.0,20.0,0.0,0.585,0.0,0.0,86.0,52.0,71.9,62.0,30.0,50.8,3.77,0.06,0.334593591,0.377596581,28.13589892,3269.27176
8044,547.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.50831235,0.450498441,36.69768447,6677.62443
8045,716.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.545094508,0.476588872,38.6454264,6842.76056
8046,185.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.59248944,0.491124144,41.21921269,7570.60862
8047,649.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.524635459,0.46389552,37.67828481,6862.90839
8048,300.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.477832221,0.428118259,33.44938499,6594.0446
8049,528.0,37.5,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.323727288,0.370480992,27.3454535,3385.36422
8050,143.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.561190143,0.486201582,40.16166766,7369.68559
8051,41.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.509862936,0.442557129,35.11873926,5828.73212
8052,489.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.529070993,0.471650366,39.98873363,7162.43364
8053,693.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.363726236,0.393418576,30.79374092,3937.91539
8054,561.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.484089347,0.44549439,34.33849206,5236.03334
8055,731.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.5143032,0.457772938,36.94898618,6862.90839
8056,523.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.421629852,0.398804938,31.37824094,4166.29973
8057,593.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.505619046,0.459420676,36.16604354,6493.47253
8058,473.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.480963646,0.41390409,33.3649925,5596.22636
8059,744.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.496270554,0.448463132,35.98855463,5911.49359
8060,703.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.376009787,0.394915268,29.37060684,3784.11935
8061,361.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532426131,0.445339632,35.62231346,6842.76056
8062,175.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.467905283,0.437693166,34.87598919,4865.39997
8063,37.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.425493214,0.419720202,32.5057415,4546.78674
8064,74.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.536209474,0.443889013,36.31114278,6948.2288
8065,567.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.581744319,0.494588902,42.79905453,7616.70599
8066,624.0,25.0,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.39936701,0.409907136,31.64262219,4323.93099
8067,656.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.421448998,0.388819023,31.85521692,4641.00151
8068,631.0,25.0,0.5,0.38,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566319234,0.472270742,39.46756134,6960.10751
8069,105.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.464365879,0.436376172,34.87598919,5645.14663
8070,129.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.395911623,0.382702852,30.58216104,4062.73953
8071,283.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.572046486,0.488527456,39.44864975,7234.25525
8072,151.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.560709036,0.455135389,38.3054111,6503.27204
8073,79.0,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496270554,0.448608762,36.95787336,5920.48718
8074,71.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.398976956,0.408088064,30.90686128,4068.35066
8075,172.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.566350244,0.466492143,39.47432437,7005.0386
8076,289.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.496826261,0.44252903,35.16668937,5746.77703
8077,738.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.544066693,0.463064582,37.52274536,6443.2569
8078,65.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.449875425,0.426773305,34.95207208,4930.61903
8079,696.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.482854142,0.424728104,34.02922281,5492.81699
8080,42.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.340063353,0.373748945,29.07835591,3502.08292
8081,317.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.52332906,0.463759475,40.17143065,7800.50128
8082,579.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.376670148,0.399556226,30.54630597,3447.0821
8083,292.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.622622866,0.513585375,44.72163541,8298.20697
8084,175.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.560960916,0.463806532,37.67828481,6608.90751
8085,219.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.589622441,0.483047479,40.50451387,7028.6735
8086,547.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.489635345,0.439422701,33.221987,5556.37228
8087,177.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.523845567,0.459383737,37.20955415,8621.81568
8088,375.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.645640994,0.504056677,44.59947057,8318.79889
8089,563.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502785174,0.451905492,35.80706195,6254.65511
8090,28.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.437609121,0.41827206,32.84923819,4700.57615
8091,555.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.448841436,0.42726083,33.43397592,4858.24073
8092,582.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.508104246,0.458966196,36.30184732,6862.90839
8093,618.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.571708025,0.485912698,40.56148952,7028.6735
8094,188.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.592156153,0.488638858,42.59849195,7565.21124
8095,595.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.61854944,0.508336663,43.97470322,8002.9971
8096,516.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.375383664,0.388167887,29.97539813,3764.31973
